Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Ghana,GHA,"Population, total",SP.POP.TOTL,6961215,7162667,7337375,7514714,7695739,7882606,8074521,8271913,8475729,8690383,8925813,9176264,9438187,9714617,10000523,10294308,10594913,10911871,11248450,11597255,11941448,12281712,12643819,13029836,13370590,13661229,13965217,14289108,14636568,15006813,15394648,15787496,16184855,16589519,16993190,17399017,17810181,18238958,18688036,19149864,19637087,20167069,20729388,21296705,21868298,22449438,23040702,23642279,24249946,24862664,25474995,26095088,26734268,27386193,28041592,28696068,29356742,30008354,30637585,31258945,31887809,32518665,33149152,33787914,34427414,..
Ghana,GHA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,0.26267635228298,0.25983341368557,0.264489355847686,0.262573398416016,0.271845782465577,0.281135944251911,0.279369920262677,0.279988647226493,0.264151949824198,0.227208938666952,0.223013155523518,0.258465595024537,0.216184682808256,0.132534285159076,0.149649342325208,0.171375503624161,0.181794525641814,0.189437997109407,0.194212195099288,0.211337343911729,0.20338886605267,0.1838796982118,0.211759697569116,0.213134570086089,0.22148284106751,0.232444166242265,0.246521919120305,0.253161392224271,0.335514122511322,0.357323686476311,0.306420193585739,0.322486128251954,0.370502978669703,0.338470199967554,0.307147817356431,0.316524627476198,0.375018955585641,0.385855356837638,0.356759557320251,0.398915417913382,0.436820497903925,0.459557752784739,0.541462365829504,0.562243171221352,0.529042716262329,0.543997874552012,0.546382156439567,0.578922122819532,0.621997458350585,0.648665525979844,0.71957907173867,0.753155149511826,0.717599050497581,0.687364126711107,0.702085843566409,..
Ghana,GHA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,2.3446,2.3843,2.4963,2.5508,2.7186,2.8941,2.9599,3.0552,2.9713,2.635,2.6631,3.1744,2.7334,1.7269,2.0009,2.3412,2.5388,2.7069,2.8426,3.1715,3.1311,2.903,3.4273,3.5358,3.7637,4.0443,4.3906,4.6174,6.2701,6.8427,6.0172,6.5036,7.6803,7.2083,6.7168,7.1058,8.6407,9.1225,8.6514,9.9181,11.128,11.9922,14.4756,15.3977,14.8352,15.6106,16.04,17.3725,19.0565,20.2766,22.9458,24.4916,23.7878,23.2246,24.171,..
Ghana,GHA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,343.736504631431,346.842908215595,350.413755045689,358.208685416489,363.878561541399,371.979573023255,375.516649147209,383.784688131443,395.747512800287,401.340038042534,322.127334642966,313.165728366048,303.745365125789,281.217826361178,270.192103863779,261.893368449293,275.072843065691,264.071017059123,275.17472403187,274.01988137685,296.099589771501,303.487492260089,329.325111415578,323.671149524462,321.354700935333,329.310413380585,327.900376302991,321.689981223707,350.473174277428,354.248843433875,367.161102921615,361.944978890071,359.179379052306,..,..,..
Gibraltar,GIB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Population, total",SP.POP.TOTL,21839,21872,22197,22753,23315,23878,24444,25015,25578,26120,26634,27020,27290,27537,27755,27951,28134,28300,28446,28575,28675,28740,28765,28733,28643,28512,28328,28096,27839,27544,27200,26898,26878,27070,27239,27377,27487,27582,27650,27692,27709,27657,27831,28274,28715,29163,29594,30006,30413,30823,31248,31660,32029,32407,32813,33193,33658,34245,34854,35494,36173,36858,37609,38471,39329,..
Gibraltar,GIB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,2.60944657205076,2.57216876387861,2.18395016489557,2.17888658895305,2.16177265357593,2.25394440270473,2.22151133859387,2.09893992932862,1.97567320537158,2.75765529308836,3.27811682650392,3.04801670146138,3.3930123413871,3.06964117913201,2.96407499214468,3.1986531986532,4.13371928833663,4.57716400911162,5.16900750745357,4.99201277955272,5.28676470588235,7.54702951892334,8.96644095542823,9.01736239379387,10.5804177833254,10.2969646053256,10.4849565249027,10.7860198680299,11.3273056057866,11.7615195724397,12.3136886932044,12.6550240445457,12.7986777334627,12.8209662587536,13.7140867142608,13.9320371703871,14.3610191254984,14.0571885622875,14.17485943511,15.3035071213055,15.194572452637,14.5041061276058,14.6304911174248,15.4225938840374,16.3746076250267,17.6904769077818,18.1918117535207,18.9750328515112,19.7882595971768,20.2118667943878,17.6761673071075,17.4073471159585,16.9028689941238,16.3551766265499,16.1483892293219,..
Gibraltar,GIB,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,0.0695,0.0695,0.0596,0.06,0.06,0.063,0.0625,0.0594,0.0562,0.0788,0.094,0.0876,0.0976,0.0882,0.0849,0.0912,0.1171,0.1286,0.1439,0.1375,0.1438,0.203,0.241,0.2441,0.2882,0.2819,0.2882,0.2975,0.3132,0.3257,0.3412,0.35,0.3562,0.3625,0.3938,0.4063,0.425,0.4218,0.4311,0.4717,0.4748,0.4592,0.4686,0.4998,0.5373,0.5872,0.6123,0.6498,0.6897,0.7174,0.6394,0.6416,0.6357,0.6292,0.6351,..
Gibraltar,GIB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2115.3667829987,2813.0857331992,3414.11539118556,3425.19309459902,3924.79251552807,3829.97949444687,3886.77445925277,4019.73262325013,4227.52917936705,4401.38166434396,4613.31422552377,4697.98487780164,4773.31348870741,4768.63933812775,5086.34044184976,5143.33995412235,5304.09958990312,5195.45146733217,5220.16464960047,5548.24845035493,5535.46461653978,5303.4954304843,5366.18399616438,5613.1402126548,5915.64502450763,6357.37503902618,6576.81314975242,6890.92556192057,7190.5950344648,7476.80384692666,6822.75357269776,6723.81850183662,6522.23499259331,..,..,..
Greece,GRC,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26916.3125225704,27419.6029332234,27401.424003405,26804.8537616148,27204.3958682198,27646.1476383588,27905.1065690594,28768.2401472217,29592.525483114,30263.0543705003,31386.639783624,32675.9292327768,34081.0289759343,35970.7016808475,37811.4913664483,38146.962971083,40483.1569225337,41796.2336918303,41709.3877420312,39886.2135496664,37566.7483686263,33906.4917435676,31250.2268565956,30762.4432227813,31213.3765120298,31347.976574604,31468.6198471099,31995.4108838386,32722.3310444029,33502.7506488997,30487.1129331045,33531.15511226,35831.3441781205,36700.5134631055,37474.2798239947,..
Greece,GRC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,41539985361.5399,47024857985.3205,47196410446.5485,52786762334.8895,57753826340.2219,63972764697.3105,68127476783.7885,71989954837.5754,77175907942.2961,86100274027.8043,93789528052.5007,101143730558.398,111420086907.787,120436622701.813,112682623197.718,119856909405.256,128069383417.525,131835905144.408,141389873865.792,146030402056.192,147019219771.839,144734950884.65,143095614240.297,141552152406.143,144398172998.4,148021926593.792,148788176908.38,145427255498.996,151662975130.371,157426168113.858,157426168113.858,162306378863.087,163442524062.296,160827443641.566,164043992268.73,167488456016.048,169803934634.075,175921772178.591,181968090540.634,186806231970.762,194535950663.831,203582678904.899,213116735217.242,225470734593.334,237596249349.014,240408216059.142,255898673342.699,264872706550.759,265024939553.215,254107830646.221,239639588360.141,215970916413.204,197978089510.093,193479795684.276,195012591113.587,194567373678.099,194505511433.343,197370820217.692,201445880434.67,206033167050.895,187085880047.738,203277223532.871,214502162962.972,219083738943.271,223655084018.924,..
Greece,GRC,"Population, total",SP.POP.TOTL,8331725,8398050,8448233,8479625,8510429,8550333,8613651,8684088,8740765,8772764,8792806,8831036,8888628,8929086,8962022,9046541,9188150,9308479,9429959,9548258,9642505,9729350,9789513,9846627,9895801,9934300,9967213,10000595,10036983,10089498,10196792,10319927,10399061,10460415,10512922,10562153,10608800,10661259,10720509,10761698,10805808,10862132,10902022,10928070,10955141,10987314,11020362,11048473,11077841,11107017,11121341,11104899,11045011,10965211,10892413,10820883,10775971,10754679,10732882,10721582,10698599,10569207,10436882,10407351,10405134,..
Greece,GRC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,3.29186155136369,3.39644182177493,4.14186531374696,4.41085459362806,4.30672899486299,4.48778157308965,4.95760299951568,5.13222407226788,5.34363935198446,5.58245284113605,5.5395045167205,5.45720937164353,5.5400406537077,5.86177378304266,5.96632854682506,6.28680430427911,6.22522063088247,6.72337995889244,7.14800453482884,7.57475743590018,7.64067757781075,7.55205923452753,7.69927207850786,7.60899065668045,7.72502640084269,7.97760645959209,7.94151082120504,7.99168278343111,8.26968197125715,8.2611684512983,8.89024680060945,9.03332789548129,8.99722088251152,9.31960538320124,9.27329917524567,9.43267845080244,9.29067484353055,9.59465620271688,9.19276599113492,8.6627939796977,8.01145293539691,7.75736006243731,7.38387675666416,6.73744445045335,6.51907892218189,6.41834866895798,6.32529541885367,6.35852543809071,6.19923893694163,5.7354129269356,4.89415483279633,5.08222613106168,5.28092585505901,4.92324127436463,5.04642227577271,..
Greece,GRC,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,28.9447,29.9941,36.8155,39.3849,38.597,40.5989,45.5512,47.7732,50.3903,53.3027,53.4147,53.0951,54.2343,57.7187,59.0416,62.455,62.0481,67.2378,71.7444,76.4255,77.9104,77.9367,80.0652,79.5932,81.2126,84.2607,84.2499,85.2014,88.6552,88.9042,96.0663,98.1212,98.0879,101.8453,101.5903,103.6398,102.3866,106.0063,101.836,96.2178,89.0981,86.1447,81.555,73.8775,71.0085,69.4522,68.1612,68.3839,66.5357,61.4927,52.3606,53.7151,55.1164,51.2379,52.5087,..
Greece,GRC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2102.69488021793,2094.63547017199,2129.91226887459,2090.7776810471,2138.26711244512,2147.14873218934,2206.11405582656,2284.8871389477,2392.93510906742,2393.20228327082,2512.02003858494,2583.56128087388,2603.6056227148,2672.75982215817,2717.47100440097,2758.67496021751,2748.70086926019,2737.50471822283,2749.77926334315,2654.84323438585,2487.52918925294,2413.16129816794,2408.75576544664,2133.12835852595,2128.79231677777,2148.04707916151,2109.41656684289,2148.0515638287,2089.36044213673,2058.5433840771,1839.48818892263,1924.00171997177,1957.79872050503,1874.9562305559,..,..
Greenland,GRL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38137.5684896955,38162.9342232621,36343.125721052,34578.3464998854,36428.9123982244,37584.0719088915,38090.7089953713,38581.2151944518,41500.2312703294,42072.0565017419,44991.6751496134,45405.8543742044,44793.2704252565,46649.0480779756,49742.0582266726,52189.001485462,55243.7102798786,56763.2387284359,60506.1946272328,61035.5672997071,61863.2826915137,61170.9203658321,62111.1033086807,61659.6415225985,64799.3056628017,63364.0536061164,66245.7294730698,66297.1790691281,66887.6779268926,68534.9419039133,68533.7339902964,69302.0088788237,70681.2253902158,71037.5372239623,..,..
Greenland,GRL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,713408661.20171,806585906.039216,856410923.91198,914698328.318166,966893338.199623,973141791.091122,1031133339.48176,1122103173.82261,1189616948.38369,1247439439.61142,1355667363.53824,1364686341.57105,1304371833.71611,1349466794.07412,1279569603.00479,1326355632.28614,1420491372.10858,1498843859.42713,1582833234.42623,1688242726.38638,1490388563.1779,1488697499.84214,1412599749.26156,1341575185.54526,1421055060.70202,1474041620.85829,1496589112.21245,1518572904.49646,1636383513.20916,1658930987.10214,1776741578.35367,1799289052.24665,1781814765.21794,1860749973.98387,1989264212.32217,2088478601.21324,2204508100.36514,2256367786.21633,2395498418.1565,2416242292.49697,2458184031.69379,2445978671.28639,2480080343.49763,2447881939.21831,2563963821.89127,2499113022.81675,2616120347.69515,2617499780.41644,2633808516.64035,2708402650.63237,2715195047.19671,2759563889.53607,2814880887.77734,2839256686.24476,..,..
Greenland,GRL,"Population, total",SP.POP.TOTL,32500,33700,35000,36400,37600,39200,40500,41900,43400,44900,46400,47200,48300,49000,49500,49600,49700,49400,49200,49600,50200,51000,51500,52100,52700,53200,53500,54100,54800,55300,55600,55500,55300,55200,55500,55800,55900,56000,56100,56100,56185,56379,56595,56751,56898,56935,56775,56555,56328,56323,56534,56890,56810,56483,56295,56114,56186,56172,56023,56225,56367,56653,56661,56865,56836,..
Greenland,GRL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,0.0172413793103448,0.0169491525423729,0.0165631469979296,0.0183673469387755,0.0181818181818182,0.0181451612903226,0.0181086519114688,0.0182186234817814,0.0182926829268293,0.0181451612903226,0.0179282868525896,0.0196078431372549,0.0194174757281553,0.0191938579654511,0.0189753320683112,0.018796992481203,0.0205607476635514,0.0203327171903882,0.0200729927007299,0.0198915009041591,0.0197841726618705,0.0216216216216216,0.0216998191681736,0.0217391304347826,0.0216216216216216,0.021505376344086,0.0232558139534884,0.0232142857142857,0.0231729055258467,0.0231729055258467,0.0231378481801192,0.0248319409709289,0.0247371675943105,0.0246691688252189,10.6137298323315,10.728023184333,11.001321003963,10.8796746529927,11.2253231075131,9.77220673614687,11.3701489369229,12.0038671119705,9.48600598486182,9.51436715471912,8.54072297717382,9.24546458994191,9.18200263410814,8.95641956846828,9.0730592792246,9.31791907514451,9.35831248780315,9.67998164263146,10.4198655159634,10.2857645300273,10.4528819762123,..
Greenland,GRL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,0.0008,0.0008,0.0008,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.001,0.001,0.001,0.001,0.001,0.0011,0.0011,0.0011,0.0011,0.0011,0.0012,0.0012,0.0012,0.0012,0.0012,0.0013,0.0013,0.0013,0.0013,0.0013,0.0014,0.0014,0.0014,0.6039,0.6108,0.6246,0.6153,0.6323,0.5504,0.6428,0.6829,0.5389,0.5374,0.4808,0.5188,0.5159,0.5031,0.5083,0.5239,0.5275,0.5484,0.5904,0.5849,0.5941,..
Greenland,GRL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8883.91901529785,8932.30359919008,8785.75882374895,8548.03859699698,8629.08629470408,8750.81831848402,9076.71902949207,9467.7770534851,10509.109807501,11158.4897298503,11625.050939182,11333.2377092409,11677.7034172407,12726.5266219464,12593.3546257337,14211.8426569264,13594.355159621,14376.2824512778,14463.560012123,13463.580293958,13354.9085012616,13397.8500405513,13161.3955324377,13386.3189064112,14287.9538720088,15136.6966673773,15640.8274503805,16291.4894625979,16964.852001696,17036.9151689715,14647.7451384876,15290.250903138,16376.4273099594,17093.1562867447,17751.5098662481,..
Grenada,GRD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,294935712.434929,310689415.023815,328094495.435333,326339898.60685,331346564.449883,345012163.476187,357544988.718075,370303857.706844,392446947.632986,420680655.446063,458951763.014822,472567905.754739,490372992.122434,510049757.237171,517116730.160327,512715297.542475,502672150.4058,511185184.991459,522070746.474282,545241471.586559,572588028.202019,639887179.228114,684028916.017964,717463922.03278,702943169.422603,727105600.384471,795918681.218461,790765503.201134,895749020.659748,859960907.039514,912620191.349021,921267656.665568,860341634.562189,855944031.100456,862490064.656016,852529700.227814,872573509.102323,936638937.786048,997007407.407407,1034291535.85512,1080200382.60863,1127312678.42806,1134939081.03144,978809798.804488,1024791581.86502,1099706286.21882,1149485315.76389,1195043156.53983,..
Grenada,GRD,"Population, total",SP.POP.TOTL,94058,95335,96375,97195,97760,98067,98121,98066,98078,98204,98414,98648,98777,98709,98486,98126,97632,97017,96305,95490,94538,94052,94383,94948,95498,96111,96790,97526,98308,99121,99957,100793,101602,102382,103138,103869,104584,105293,106009,106727,107451,107987,108404,108884,109323,109734,110135,110522,110896,111254,111586,112079,112775,113487,114132,114676,115130,115438,115691,115981,116341,116688,116913,117081,117207,..
Grenada,GRD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,0.115837177637328,0.115562403697997,0.139708636625935,0.140817959861816,0.125906220173426,0.151845586287019,0.139298590626024,0.153581331106919,0.154716785213644,0.154990051314274,0.154435253548837,0.202015906094501,0.188593284807645,0.183258204490879,0.202098473266456,0.201849944335196,0.240727347866515,0.314787851444743,0.346869023884119,0.353103782245942,0.509218964154586,0.506979651364678,0.52065904214484,0.58115684397648,0.673854447439353,0.601719473567667,0.637764858869425,0.863305252960786,0.748049693893915,0.752386931142073,0.53419698281077,0.539879800346338,0.584849267554703,0.639212372800411,0.607374477465858,0.649753039167441,0.738184954828165,0.818841497620383,0.891826576251623,0.955471263954555,1.06464968723675,0.819957351510988,0.843272001773443,1.08029994624935,0.963796306031612,1.02113781436395,1.10831234256927,1.10882031913235,1.24037306272744,1.55542718203844,1.3202568312117,1.37803373097491,1.44894066528102,1.45113212220599,1.50076360626925,..
Grenada,GRD,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,0.0114,0.0114,0.0138,0.0139,0.0124,0.0149,0.0136,0.0149,0.0149,0.0148,0.0146,0.019,0.0178,0.0174,0.0193,0.0194,0.0233,0.0307,0.0341,0.035,0.0509,0.0511,0.0529,0.0595,0.0695,0.0625,0.0667,0.0909,0.0793,0.0803,0.0574,0.0583,0.0634,0.0696,0.0664,0.0713,0.0813,0.0905,0.0989,0.1063,0.1188,0.0919,0.0951,0.1226,0.11,0.1171,0.1276,0.128,0.1435,0.1804,0.1536,0.1608,0.1694,0.1699,0.1759,..
Grenada,GRD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,424.926688476045,..,..,..,..,..,..,..,..,..,..,..,..,..,676.893242958938,719.922722219184,735.461025105552,732.885760301117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4800664422.202,4842877343.03913,5157363603.27571,5345211101.00091,5149976342.12921,5186912647.86169,5292444949.95451,5315662056.41492,5435968880.80073,5440190172.88444,5556275705.18653,5650199454.04914,5751510464.05824,5799000000,5809553230.20928,5861264058.23476,5812719199.27207,5959409099.18107,5332547224.74977,5442300818.9263,5719850773.43039,..,..,..
Guam,GUM,"Population, total",SP.POP.TOTL,69525,71311,73192,75095,77008,78932,80844,82719,84563,86404,88365,90466,92619,94781,96939,99057,101166,103298,105424,107636,110141,112902,115711,118508,121302,124117,126965,129858,132799,135799,138610,141073,143393,145654,147868,150054,152169,154215,156237,158289,160065,161329,162315,163137,163810,164365,164839,165267,165693,166173,166522,166543,166331,165966,165486,164905,164233,163490,162679,161808,162158,163730,165180,166506,167777,..
Guam,GUM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,0.00113166977875856,0.00221077531890434,0.00215938414364223,0.00211012755721083,0.00206315311690857,0.00201903954288945,0.00197694877725718,0.00193614590795562,0.0018971012293216,0.00185811438552157,0.00181585422322296,0.00177144780429045,0.00172844414100647,0.00168764977891788,0.00164877743153452,0.00161138280815682,0.00157523727011381,0.00154014384943554,0.00150603543701383,0.00147276489517596,0.00144289733785441,0.00141770572682228,0.00139476822439031,0.00137311711315858,0.00135255768658533,0.00133285350607115,0.00131432814830879,0.00129689070453588,0.00192015975729181,0.00189526751701003,0.00187423859057258,0.00185955407893187,0.00184825801681915,0.00183894518104415,0.001831390025029,0.00182520609618836,0.00121330510376792,0.00181524442266151,0.00181057739313067,0.00180534743911466,0.00180156375734137,0.00180133659175108,0.001803632515887,0.0018075991468132,0.00120856144930689,0.00121281950213759,0.00182667308031882,0.00183497461618448,0.00184412247432059,0.00247206565806388,0.0024667299794028,0.00183228485921945,0.00181620050853614,0.00180173687434687,0.00178808775934723,..
Guam,GUM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0002,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0002,0.0002,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0003,0.0003,0.0003,..
Guam,GUM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7594.72863203946,7662.16744667172,7822.25981413262,7915.4069288614,8018.27959123705,8195.34591091977,8222.06539206535,8364.16131429348,8559.98628929783,8668.42697938871,8770.4040870875,8771.15520620407,8901.53633819804,8926.15358002845,9003.85719003217,9099.72328845701,9386.00114713774,9772.8053901732,9889.57209974855,9740.70936130832,9825.0176796825,10032.088632465,10126.8283621986,10297.8395710411,10553.5642244297,10785.9584615777,10872.5939962916,11005.4593976653,11192.372055508,11466.3765822795,11097.15041153,11825.141273764,12147.9309684074,12384.948508094,12640.8875023146,..
Guatemala,GTM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,7658204179.17639,7987393491.00279,8269867762.68079,9058899478.91646,9478597606.18853,9892032168.02278,10437291267.8676,10866491014.4563,11819051425.951,12378909138.5337,13085482862.8782,13816144107.2792,14829289086.6444,15835135198.8191,16844629802.9037,17173098537.99,18441720942.9936,19881875629.3688,20875311284.8762,21859259916.2985,22681163315.1614,22827878373.0117,22022033947.4529,21455607096.421,21562176614.6849,21430789872.8998,21461446531.1308,22222036613.5316,23087004291.9336,23997230103.5886,24741759327.9407,25646874429.3,26887757117.8251,27943674816.904,29070850423.6166,30509435266.0948,31411837206.1569,32782678035.7708,34419690178.0741,35743837064.4531,37033785218.7019,37897625984.6745,39352624644.841,40360200458.0268,41626669983.2797,42990370900.2828,45290956657.3132,48161370082.337,49747576364.8647,49984821614.6264,51426471557.3669,53567821946.194,55161308535.5737,57199419016.293,59741348518.3759,62186066547.6566,63851286764.0999,65817811430.0879,68060140995.097,70794727937.1204,69530651433.0831,75122100458.9218,78265598404.1417,81030845277.9723,83989981406.9695,..
Guatemala,GTM,"Population, total",SP.POP.TOTL,4063655,4186201,4312044,4440264,4571109,4704965,4840958,4978862,5118111,5257081,5396966,5538355,5682833,5831631,5981197,6128731,6262404,6401515,6561534,6727797,6900212,7075648,7240241,7419642,7630682,7849693,8070818,8296485,8532099,8775546,9024773,9272584,9522266,9779761,10043718,10312996,10583526,10857754,11139145,11422965,11697592,11969422,12246915,12525842,12807402,13087629,13367459,13652040,13935174,14215611,14500112,14792126,15089647,15387337,15681725,15971743,16268760,16567357,16845685,17103803,17357325,17598650,17847877,18124838,18406359,..
